Pop_code,Population,Treatment,Block,Code,seed_zone,ID,plant_date,death_date,flower_date,days_until_mortality,days_until_flowering,length_cm_20220531,survival_20220531,Notes,replaced_Y_N,replaced_with_20220606,length_cm 20220627,flowering_Y_N_20220627,phenology_20220627,survival_20220627,notes_20220627,flowering_Y_N_20220701,phenology_20220701,survival_20220701,notes_20220701,flowering_Y_N_20220705,phenology_20220705,num_infl_20220705,survival_20220705,notes_20220705,flowering_Y_N_20220713,phenology_20220713,num_infl_20220713,survival_20220713,notes_20220713,flowering_Y_N_20220718,phenology_20220718,num_infl_20220718,survival_20220718,notes_20220718,flowering_Y_N_20220725,phenology_20220725,num_infl_20220725,survival_20220725,notes_20220725,length_cm_20220801,survival_20220801,flowering_Y_N_20220801,phenology_20220801,num_inf_20220801,notes_20220801,flowering_Y_N_20220809,phenology_20220809,survival_20220809,flowering_Y_N_20220818,phenology_20220818,survival_20220818,notes,flowering_Y_N_20220829,phenology_20220829,survival_20220829,notes _20220829,bagged_20220829,flowering_Y_N_20220915,phenology_20220915,survival_20220915,num_inf_20220927,flowering_Y_N_20220927,phenology_20220927,survival_20220927,notes _20220927,Bagged,NumInf_coll_20220927,NumInf_coll_20221014,NumInf_coll_20221108
CO1,BOGR-CO932-274-11,dry ,7,BOGR-CO932-274-11_12,10 - 15 Deg. F. / 3 - 6,180,5/12/22,,7/25/22,,74,5.5,1,,,,8.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,2 buds,1,3,3,1,,21.6,1,1,3,5,,1,3,1,1,3,1,,1,3,1,,,1,3,1,28,1,3,1,,,,,
CO1,BOGR-CO932-274-11,dry ,7,BOGR-CO932-274-11_02,10 - 15 Deg. F. / 3 - 6,204,5/12/22,,,,,4,1,,,,8.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,5.6,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
CO1,BOGR-CO932-274-11,dry ,7,BOGR-CO932-274-11_53,10 - 15 Deg. F. / 3 - 6,250,5/12/22,,8/1/22,,81,4,1,,,,14.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,22,1,1,3,3,,1,3,1,1,3,1,,1,3,1,,,1,3,1,,1,3,1,,y,,,26
CO1,BOGR-CO932-274-11,wet,8,BOGR-CO932-274-11_33,10 - 15 Deg. F. / 3 - 6,258,5/12/22,,7/13/22,,62,6.1,1,,,,10.1,0,2,1,,0,2,1,,0,2,,1,,1,3,3,1,1 bud,1,3,4,1,,1,3,7,1,,23.5,1,1,3,13,,1,3,1,1,3,1,,1,3,1,,,1,3,1,94,1,5,1,,,,,
CO1,BOGR-CO932-274-11,wet,8,BOGR-CO932-274-11_23,10 - 15 Deg. F. / 3 - 6,283,5/12/22,,7/18/22,,67,3,1,,,,11.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,1,3,1,1,,1,3,2,1,,22.8,1,1,3,6,,1,3,1,1,3,1,,1,3,1,,,1,3,1,27,1,5,1,,,,,
CO1,BOGR-CO932-274-11,wet,8,BOGR-CO932-274-11_43,10 - 15 Deg. F. / 3 - 6,301,5/12/22,,7/13/22,,62,3.2,1,,,,10,0,2,1,,0,2,1,,0,2,,1,,1,3,1,1,3 buds,1,3,7,1,,1,3,11,1,,24.3,1,1,3,18,,1,3,1,1,3,1,,1,5,1,,,1,5,1,139,1,6,1,,,,,
CO1,BOGR-CO932-274-11,wet,8,BOGR-CO932-274-11_13,10 - 15 Deg. F. / 3 - 6,305,5/12/22,8/29/22,,109,,7.7,1,,,,8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,7.5,1,0,2,,,0,2,1,0,2,1,,,,0,,,,,0,,,,0,,,,,
CO1,BOGR-CO932-274-11,wet,8,BOGR-CO932-274-11_03,10 - 15 Deg. F. / 3 - 6,333,5/12/22,,8/18/22,,98,6.1,1,,,,9.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,14.9,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,17,1,5,1,,,,,
CO1,BOGR-CO932-274-11,wet,8,BOGR-CO932-274-11_54,10 - 15 Deg. F. / 3 - 6,353,5/12/22,,,,,6.2,1,,,,7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,8,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
CO1,BOGR-CO932-274-11,dry ,9,BOGR-CO932-274-11_34,10 - 15 Deg. F. / 3 - 6,359,5/12/22,,7/13/22,,62,3.1,1,,,,9.1,0,2,1,,0,2,1,,0,2,,1,,1,3,2,1,1 bud,1,3,6,1,,1,3,14,1,,20.8,1,1,3,17,,1,3,1,1,3,1,,1,5,1,,,1,5,1,93,1,5,1,,,,,
CO1,BOGR-CO932-274-11,dry ,9,BOGR-CO932-274-11_44,10 - 15 Deg. F. / 3 - 6,373,5/12/22,,7/13/22,,62,6.6,1,,,,12.7,0,2,1,,0,2,1,,0,2,,1,,1,3,1,1,5 buds,1,3,7,1,,1,3,18,1,,29.7,1,1,3,24,,1,3,1,1,3,1,,1,3,1,,,1,3,1,72,1,5,1,,,,,
CO1,BOGR-CO932-274-11,dry ,9,BOGR-CO932-274-11_24,10 - 15 Deg. F. / 3 - 6,434,5/12/22,,7/18/22,,67,6.5,1,,,,13,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,5 buds,1,3,8,1,,1,3,13,1,,22.6,1,1,3,22,,1,3,1,1,3,1,,1,3,1,,,1,5,1,75,1,5,1,,,,,
CO1,BOGR-CO932-274-11,dry ,9,BOGR-CO932-274-11_04,10 - 15 Deg. F. / 3 - 6,440,5/12/22,,8/18/22,,98,2.5,1,,,,6.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,12.3,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,8,1,5,1,,,,,
CO1,BOGR-CO932-274-11,dry ,9,BOGR-CO932-274-11_14,10 - 15 Deg. F. / 3 - 6,448,5/12/22,,7/25/22,,74,2,1,,,,8.6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,1,3,2,1,,17.1,1,1,3,6,,1,3,1,1,3,1,,1,3,1,,,1,3,1,53,1,5,1,,,,,
CO1,BOGR-CO932-274-11,dry ,9,BOGR-CO932-274-11_55,10 - 15 Deg. F. / 3 - 6,510,5/12/22,,7/13/22,,62,2.6,1,,,,11.5,0,2,1,,0,2,1,,0,2,,1,2 buds,1,3,4,1,3 buds,1,3,11,1,,1,3,16,1,,28.4,1,1,3,28,,1,3,1,1,3,1,,1,5,1,,,1,5,1,63,1,6,1,,,,,
CO1,BOGR-CO932-274-11,wet,10,BOGR-CO932-274-11_56,10 - 15 Deg. F. / 3 - 6,592,5/12/22,,7/25/22,,74,2.4,1,,,,5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,1,3,5,1,,21.8,1,1,3,11,,1,3,1,1,5,1,,1,3,1,,,1,3,1,51,1,5,1,,,,,
CO1,BOGR-CO932-274-11,wet,10,BOGR-CO932-274-11_57,10 - 15 Deg. F. / 3 - 6,731,5/12/22,,7/18/22,,67,9.7,1,,,,12.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,1 bud,1,3,1,1,,0,2,,1,,15.1,1,1,3,1,,1,3,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
CO1,BOGR-CO932-274-11,wet,10,BOGR-CO932-274-11_58,10 - 15 Deg. F. / 3 - 6,907,5/12/22,,7/13/22,,62,3.3,1,,,,13,0,2,1,,0,2,1,,0,2,,1,,1,3,1,1,1 bud,1,3,2,1,,1,3,4,1,,26.9,1,1,3,6,,1,3,1,1,3,1,,1,3,1,,,1,5,1,,1,5,1,,,,,
CO1,BOGR-CO932-274-11,wet,10,BOGR-CO932-274-11_59,10 - 15 Deg. F. / 3 - 6,1016,5/12/22,,7/25/22,,74,3.1,1,,,,7.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,1,3,3,1,,17.3,1,1,3,5,,1,3,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
CO1,BOGR-CO932-274-11,wet,10,BOGR-CO932-274-11_60,10 - 15 Deg. F. / 3 - 6,1119,5/12/22,,7/25/22,,74,4.4,1,,,,6.9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,1,3,3,1,,13.4,1,1,3,5,,1,3,1,1,3,1,,1,3,1,,y,1,3,1,,1,5,1,,y,,20,
CO2,BOGR-CO932-274-11,wet,10,BOGR-CO932-276-11_53,15 - 20 Deg. F. / 3 - 6,230,5/12/22,,,,,5,1,,,,4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,5.5,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
CO2,BOGR-CO932-276-11,dry ,1,BOGR-CO932-276-11_33,15 - 20 Deg. F. / 3 - 6,260,5/12/22,,7/18/22,,67,2.5,1,,,,8.8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,1,3,1,1,,1,3,1,1,,13.4,1,1,3,2,,1,3,1,1,3,1,,1,5,1,,,1,6,1,4,1,6,1,,,,,
CO2,BOGR-CO932-276-11,dry ,1,BOGR-CO932-276-11_43,15 - 20 Deg. F. / 3 - 6,308,5/12/22,,,,,2.2,1,,,,4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,4.5,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
CO2,BOGR-CO932-276-11,dry ,1,BOGR-CO932-276-11_34,15 - 20 Deg. F. / 3 - 6,350,5/12/22,,8/29/22,,109,5.5,1,,,,5.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,10,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,5,1,3,1,,,,,
CO2,BOGR-CO932-276-11,dry ,1,BOGR-CO932-276-11_54,15 - 20 Deg. F. / 3 - 6,435,5/12/22,,8/18/22,,98,5.6,1,,,,15.6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,17.9,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,42,1,5,1,,,,,
CO2,BOGR-CO932-276-11,dry ,1,BOGR-CO932-276-11_44,15 - 20 Deg. F. / 3 - 6,454,5/12/22,,7/5/22,,54,3.5,1,,,,17,0,2,1,,0,2,1,,1,3,1,1,,0,2,,1,5 buds,1,3,4,1,,1,3,5,1,,22.2,1,1,3,19,,1,3,1,1,3,1,,1,5,1,,,1,5,1,43,1,6,1,,,,,
CO2,BOGR-CO932-276-11,dry ,1,BOGR-CO932-276-11_55,15 - 20 Deg. F. / 3 - 6,494,5/12/22,,8/1/22,,81,3.5,1,,,,6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,8.8,1,1,3,2,,1,3,1,1,3,1,,1,3,1,,,1,3,1,9,1,6,1,,,,,
CO2,BOGR-CO932-276-11,wet,2,BOGR-CO932-276-11_35,15 - 20 Deg. F. / 3 - 6,532,5/12/22,,7/13/22,,62,9.2,1,,,,17.5,0,2,1,,0,2,1,,0,2,,1,,1,3,1,1,1 bud,1,3,4,1,,1,3,4,1,,29.5,1,1,3,12,,1,3,1,1,3,1,,1,5,1,,,1,5,1,49,1,6,1,,,,,
CO2,BOGR-CO932-276-11,wet,2,BOGR-CO932-276-11_45,15 - 20 Deg. F. / 3 - 6,561,5/12/22,,8/1/22,,81,6.1,1,,,,10.3,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,buds,12.1,1,1,3,11,,1,3,1,1,3,1,,1,3,1,,,1,3,1,85,1,5,1,,,,,
CO2,BOGR-CO932-276-11,wet,2,BOGR-CO932-276-11_36,15 - 20 Deg. F. / 3 - 6,624,5/12/22,,7/13/22,,62,4.5,1,,,,14.5,0,2,1,,0,2,1,,0,2,,1,,1,3,2,1,1 bud,1,3,3,1,,1,3,8,1,,21.4,1,1,3,23,,1,3,1,1,3,1,,1,5,1,,,1,5,1,71,1,5,1,,,,,
CO2,BOGR-CO932-276-11,wet,2,BOGR-CO932-276-11_46,15 - 20 Deg. F. / 3 - 6,677,5/12/22,,8/29/22,,109,12,1,,,,15.6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,28.6,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,94,1,3,1,,,,,
CO2,BOGR-CO932-276-11,wet,2,BOGR-CO932-276-11_56,15 - 20 Deg. F. / 3 - 6,684,5/12/22,,7/18/22,,67,7.4,1,,,,8.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,1,3,1,1,,1,3,3,1,,19.8,1,1,3,3,,1,3,1,1,3,1,,1,3,1,,,1,5,1,20,1,6,1,,,,,
CO2,BOGR-CO932-276-11,wet,2,BOGR-CO932-276-11_37,15 - 20 Deg. F. / 3 - 6,696,5/12/22,,7/25/22,,74,4.9,1,,,,8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,1,3,6,1,,10.7,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,5,1,,1,6,1,,,,,
CO2,BOGR-CO932-276-11,dry ,3,BOGR-CO932-276-11_47,15 - 20 Deg. F. / 3 - 6,741,5/12/22,,9/15/22,,126,5.5,1,,,,4.6,0,2,1,drying out,0,2,1,dying,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,3,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,1,3,1,,0,2,1,incorrect last measurement? ,,,,
CO2,BOGR-CO932-276-11,dry ,3,BOGR-CO932-276-11_57,15 - 20 Deg. F. / 3 - 6,778,5/12/22,,8/18/22,,98,2.4,1,,,,6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,10.5,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
CO2,BOGR-CO932-276-11,dry ,3,BOGR-CO932-276-11_48,15 - 20 Deg. F. / 3 - 6,831,5/12/22,,7/18/22,,67,5.9,1,,,,11,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,2 buds,1,3,7,1,,1,3,13,1,,28.2,1,1,3,20,,1,5,1,1,5,1,,1,5,1,,,1,5,1,,1,6,1,,,,,
CO2,BOGR-CO932-276-11,dry ,3,BOGR-CO932-276-11_58,15 - 20 Deg. F. / 3 - 6,842,5/12/22,,8/29/22,,109,4.6,1,,,,8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,11.6,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,,1,3,1,,,,,
CO2,BOGR-CO932-276-11,dry ,3,BOGR-CO932-276-11_38,15 - 20 Deg. F. / 3 - 6,873,5/12/22,7/25/22,,74,,2.5,1,,,,6.6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,,,,0,,,0,,,,,,,0,,,0,,,,0,,,,,0,,,,0,,,,,
CO2,BOGR-CO932-276-11,dry ,3,BOGR-CO932-276-11_59,15 - 20 Deg. F. / 3 - 6,919,5/12/22,,8/1/22,,81,5.8,1,,,,9.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,bud,18.1,1,1,3,2,,1,3,1,1,3,1,,1,5,1,,,1,6,1,,1,6,1,,,,30,
CO2,BOGR-CO932-276-11,wet,4,BOGR-CO932-276-11_49,15 - 20 Deg. F. / 3 - 6,939,5/12/22,,8/1/22,,81,3.8,1,,,,9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,0,1,,14.5,1,1,3,1,,1,3,1,1,3,1,,1,3,1,,,1,3,1,,1,6,1,,,,48,
CO2,BOGR-CO932-276-11,wet,4,BOGR-CO932-276-11_39,15 - 20 Deg. F. / 3 - 6,994,5/12/22,,7/18/22,,67,4.9,1,,,,11,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,1,3,1,1,,1,3,2,1,,21.3,1,1,3,3,,1,3,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
CO2,BOGR-CO932-276-11,wet,4,BOGR-CO932-276-11_50,15 - 20 Deg. F. / 3 - 6,1062,5/12/22,,8/29/22,,109,2.3,1,,,,3.6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,dying?,0,2,,1,,0,2,,1,,5.5,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,0,2,1,,0,2,1,flower broke off?,,,,
CO2,BOGR-CO932-276-11,wet,4,BOGR-CO932-276-11_60,15 - 20 Deg. F. / 3 - 6,1088,5/12/22,,8/1/22,,81,4.5,1,,,,12.6,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,buds,28.6,1,1,3,1,,1,3,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
CO2,BOGR-CO932-276-11,wet,4,BOGR-CO932-276-11_40,15 - 20 Deg. F. / 3 - 6,1107,5/12/22,,7/18/22,,67,4,1,,,,7.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,2 buds,1,3,3,1,,1,3,2,1,,17,1,1,3,14,,1,3,1,1,3,1,,1,5,1,,,1,6,1,,1,6,1,,,,42,
CO2,BOGR-CO932-276-11,wet,4,BOGR-CO932-276-11_41,15 - 20 Deg. F. / 3 - 6,5,5/12/22,,8/9/22,,89,4.5,1,,,,9.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,13,1,0,2,,,1,3,1,1,3,1,,1,3,1,,,1,3,1,14,1,3,1,,,,,
CO2,BOGR-CO932-276-11,dry ,5,BOGR-CO932-276-11_51,15 - 20 Deg. F. / 3 - 6,62,5/12/22,,8/18/22,,98,5,1,,,,11.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,13.7,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,15,1,5,1,,,,,
CO2,BOGR-CO932-276-11,dry ,5,BOGR-CO932-276-11_52,15 - 20 Deg. F. / 3 - 6,161,5/12/22,,,,,4.8,1,,,,9.3,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,10.4,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
CO2,BOGR-CO932-276-11,dry ,5,BOGR-CO932-276-11_42,15 - 20 Deg. F. / 3 - 6,178,5/12/22,,8/29/22,,109,3.8,1,,,,4.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,dying?,0,2,,1,,0,2,,1,,5.4,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,4,1,3,1,,,,,
CO2,BOGR-CO932-276-11,dry ,5,BOGR-CO932-276-11_01,15 - 20 Deg. F. / 3 - 6,27,5/12/22,,8/9/22,,89,5.6,1,,,,12.4,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,1 bud,14.8,1,0,2,,,1,3,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,y,,,
CO2,BOGR-CO932-276-11,dry ,5,BOGR-CO932-276-11_21,15 - 20 Deg. F. / 3 - 6,60,5/12/22,,8/1/22,,81,6.4,1,,,,9.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,12.5,1,1,3,1,,1,3,1,1,3,1,,1,3,1,,,1,3,1,12,1,3,1,,,,,
CO2,BOGR-CO932-276-11,dry ,5,BOGR-CO932-276-11_31,15 - 20 Deg. F. / 3 - 6,67,5/12/22,,7/18/22,,67,2.8,1,,,,11.9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,1 bud,1,3,1,1,1 bud,1,3,2,1,,18,1,1,3,2,,1,3,1,1,5,1,,1,5,1,,,1,5,1,,1,5,1,,y,,,
CO2,BOGR-CO932-276-11,wet,6,BOGR-CO932-276-11_11,15 - 20 Deg. F. / 3 - 6,100,5/12/22,,8/18/22,,98,7.2,1,,,,9.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,17.6,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,9,1,5,1,,,,,
CO2,BOGR-CO932-276-11,wet,6,BOGR-CO932-276-11_02,15 - 20 Deg. F. / 3 - 6,121,5/12/22,,8/18/22,,98,3.5,1,,,,6.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,9.5,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,5,1,5,1,,,,,
CO2,BOGR-CO932-276-11,wet,6,BOGR-CO932-276-11_12,15 - 20 Deg. F. / 3 - 6,148,5/12/22,,8/9/22,,89,4.6,1,,,,9.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,14.6,1,0,2,,,1,3,1,1,3,1,,1,3,1,,,1,3,1,3,1,5,1,,,,,
CO2,BOGR-CO932-276-11,wet,6,BOGR-CO932-276-11_32,15 - 20 Deg. F. / 3 - 6,166,5/12/22,,8/18/22,,98,3.9,1,,,,8.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,11,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,5,1,16,1,5,1,,,,,
CO2,BOGR-CO932-276-11,wet,6,BOGR-CO932-276-11_22,15 - 20 Deg. F. / 3 - 6,193,5/12/22,,7/13/22,,62,9.4,1,,,,14.9,0,2,1,,0,2,1,,0,2,,1,,1,3,1,1,,1,3,2,1,,1,3,4,1,,21,1,1,3,5,,1,3,1,1,4,1,,1,6,1,,,1,6,1,23,1,6,1,,,,,
CO2,BOGR-CO932-276-11,wet,6,BOGR-CO932-276-11_13,15 - 20 Deg. F. / 3 - 6,256,5/12/22,,8/1/22,,81,3,1,,,,7.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,24.5,1,1,3,1,,1,3,1,1,3,1,,1,3,1,,,1,5,1,18,1,5,1,,,,,
CO2,BOGR-CO932-276-11,dry ,7,BOGR-CO932-276-11_23,15 - 20 Deg. F. / 3 - 6,300,5/12/22,,7/18/22,,67,2.8,1,,,,15.8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,1,3,2,1,,1,3,4,1,,23.1,1,1,3,6,,1,3,1,1,3,1,,1,5,1,,,1,5,1,53,1,6,1,,,,,
CO2,BOGR-CO932-276-11,dry ,7,BOGR-CO932-276-11_03,15 - 20 Deg. F. / 3 - 6,316,5/12/22,5/31/22,,19,,,0,no plant out of this population,N,,,0,,0,,,,0,no plant,,,,0,no plant,,,,0,,,,,0,,,,,0,,,0,,,,,,,0,,,0,,,,0,,,,,0,,,,0,,,,,
CO2,BOGR-CO932-276-11,dry ,7,BOGR-CO932-276-11_14,15 - 20 Deg. F. / 3 - 6,391,5/12/22,,8/9/22,,89,5.9,1,,,,10.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,19.6,1,0,2,,,1,3,1,1,3,1,,1,3,1,,,1,3,1,22,1,5,1,,,,,
CO2,BOGR-CO932-276-11,dry ,7,BOGR-CO932-276-11_04,15 - 20 Deg. F. / 3 - 6,400,5/12/22,,8/9/22,,89,,0,no plant 6/2; replaced with 276-11_40 on 6/6,Y,BOGR-CO932-276-11_40,7.9,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,11,1,0,2,,,1,3,1,1,3,1,,1,3,1,,,1,5,1,4,1,5,1,,,,,
CO2,BOGR-CO932-276-11,dry ,7,BOGR-CO932-276-11_24,15 - 20 Deg. F. / 3 - 6,404,5/12/22,,8/1/22,,81,5.7,1,,,,8.3,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,buds,13.3,1,1,3,9,,1,3,1,1,3,1,,1,3,1,,,1,3,1,51,1,5,1,,,,,
CO2,BOGR-CO932-276-11,dry ,7,BOGR-CO932-276-11_05,15 - 20 Deg. F. / 3 - 6,474,5/12/22,,8/18/22,,98,4.6,1,,,,8.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,13,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,3,1,4,1,5,1,,,,,
CO2,BOGR-CO932-276-11,wet,8,BOGR-CO932-276-11_25,15 - 20 Deg. F. / 3 - 6,520,5/12/22,,,,,9,1,,,,7.8,0,2,1,drying out,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,5,1,0,2,,,0,2,1,0,2,1,,0,2,1,,,0,2,1,,0,2,1,,,,,
CO2,BOGR-CO932-276-11,wet,8,BOGR-CO932-276-11_15,15 - 20 Deg. F. / 3 - 6,522,5/12/22,,8/29/22,,109,5,1,,,,10,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,17.3,1,0,2,,,0,2,1,0,2,1,,1,3,1,,,1,3,1,38,1,3,1,,,,,
CO2,BOGR-CO932-276-11,wet,8,BOGR-CO932-276-11_06,15 - 20 Deg. F. / 3 - 6,588,5/12/22,,7/18/22,,67,5.3,1,,,,12.8,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,1,3,2,1,,1,3,3,1,,22.5,1,1,3,19,,1,3,1,1,5,1,,1,5,1,,,1,5,1,63,1,6,1,,,,,
CO2,BOGR-CO932-276-11,wet,8,BOGR-CO932-276-11_26,15 - 20 Deg. F. / 3 - 6,619,5/12/22,,8/1/22,,81,7,1,,,,11.7,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,bud,13.6,1,1,3,5,,1,3,1,1,3,1,,1,5,1,,,1,5,1,21,1,5,1,,,,,
CO2,BOGR-CO932-276-11,wet,8,BOGR-CO932-276-11_16,15 - 20 Deg. F. / 3 - 6,681,5/12/22,,7/13/22,,62,3.7,1,,,,11.8,0,2,1,,0,2,1,,0,2,,1,,1,3,1,1,,1,3,2,1,,1,3,2,1,,28.8,1,1,3,10,,1,3,1,1,3,1,,1,5,1,,,1,5,1,49,1,5,1,,,,,
CO2,BOGR-CO932-276-11,wet,8,BOGR-CO932-276-11_17,15 - 20 Deg. F. / 3 - 6,701,5/12/22,,8/9/22,,89,4.6,1,,,,9.2,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,17.6,1,0,2,,,1,3,1,1,3,1,,1,3,1,,,1,3,1,,1,5,1,,,,,
CO2,BOGR-CO932-276-11,dry ,9,BOGR-CO932-276-11_07,15 - 20 Deg. F. / 3 - 6,711,5/12/22,,8/18/22,,98,6.4,1,,,,11.1,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,,13.4,1,0,2,,,0,2,1,1,3,1,,1,3,1,,,1,5,1,,1,5,1,,,,,
CO2,BOGR-CO932-276-11,dry ,9,BOGR-CO932-276-11_27,15 - 20 Deg. F. / 3 - 6,794,5/12/22,,8/1/22,,81,4.5,1,,,,9.5,0,2,1,,0,2,1,,0,2,,1,,0,2,,1,,0,2,,1,,0,2,,1,buds,17.4,1,1,3,7,,1,3,1,1,3,1,,1,3,1,,,1,5,1,,1,6,1,,,,,
